sponsor,trial_id,label,pred_prob,feat_phase_enc,feat_enroll_z,feat_gap_months,feat_prior_fail_rate_last3,feat_enroll_delta_last3,feat_enroll_slope_last3,feat_phase_prog_last3,feat_gap_mean_last3,feat_intv_diversity_last5,shap_phase_enc,shap_enroll_z,shap_gap_months,shap_prior_fail_rate_last3,shap_enroll_delta_last3,shap_enroll_slope_last3,shap_phase_prog_last3,shap_gap_mean_last3,shap_intv_diversity_last5
Stanford University,trial_76519,1.0,0.6450084,0.6,-0.66181815,0.9002053,0.3,-0.02613159,-0.031989366,0.10000001,0.88158786,2.5,0.0029614442731399336,0.016711383156468827,0.0005676659209404458,0.03368152320961357,0.0005335883295367335,0.0005834994066020604,-0.00019556356399120443,-0.0008603750755883825,0.017376369920973956
Memorial Sloan Kettering Cancer Center,trial_50073,0.0,-0.0092166085,1.0,0.062886514,0.4829569,0.0,-0.016728822,0.027995616,-0.05,0.4117728,3.0,-0.00334420736564789,0.004170965068874071,-1.6424144250554715e-05,-0.027603033320303644,0.0004636030656201465,0.0007249733603279495,-0.0007351468134747143,-0.0018383102396865663,0.0390162955790147
University Medicine Greifswald,trial_84125,0.0,0.56024134,0.5,-0.093402326,6.3014374,0.1,-0.08349142,-0.0035155893,-0.03333333,5.8809032,3.2,0.012717534838011487,0.007995229956870277,0.015010474412264857,-0.009391981284115624,0.000478986395491475,0.0047841198888837234,-0.001810964464010347,0.007377561841173673,0.01913169227304752
Gynecologic Oncology Group,trial_34074,0.0,1.3459365,1.0,-1.1592538,1.1991787,0.68333334,0.08875724,0.33025733,-0.083333336,1.1646817,2.5,0.0010544903025001989,0.016240685053299113,-0.0011709797066384268,0.12325819194930117,0.00032622605605152295,-0.007769209287324599,0.000828309294131312,-0.0021518304145086865,0.006462197981170903
Columbia University,trial_20727,0.0,0.67785716,0.6,-0.75088227,0.998768,0.23333332,-0.021978024,0.049834955,0.016666666,1.3623545,1.8,0.008754674513766077,0.016679391915005774,-3.1525429631898506e-05,0.04432537127830495,0.00015046559599057532,0.0014944672798247196,0.0009746716470578973,-0.0022586668808925164,0.008274862949438102
Centers for Disease Control and Prevention,trial_18102,0.0,-0.27468953,0.7,0.65455645,0.8049282,0.0,-0.15274802,-0.14725704,-0.16666666,0.7863108,2.2,0.008502690973196877,-0.00747746712914593,-0.0002707508708498396,-0.02624404750788466,-0.0015716112243162887,-0.004524069865090375,-0.0011868914916936869,-0.0008160683678719389,0.016265468378100195
National Center for Research Resources (NCRR),trial_56296,0.0,-0.95385575,1.2,-0.29613298,0.6965092,0.0,0.09744173,-0.006918368,0.033333324,0.722245,1.0,-0.016201790006132793,-0.007628488965788378,-0.006312575995634788,-0.04056332194789553,-0.0009470039299264027,0.0009090205531116456,-0.0029336219346794957,-0.0021335159073018924,-0.009137721370934743
Bayer,trial_10875,0.0,-0.6569023,1.1,0.42088884,0.14455852,0.0,-0.10038724,-0.19189946,-0.1,0.14455852,1.0,-0.006658283121374553,-0.003044553985804248,-0.002651070471092757,-0.03068885756220572,-0.0003998155036931358,0.003268764999237051,-0.004139211693367102,-0.0033555741016243605,-0.00906749682348891
Memorial Sloan Kettering Cancer Center,trial_49579,0.0,-0.7540214,0.9,-1.8365211,7.4053383,0.0,0.1353691,0.101526834,0.03333334,8.934702,2.8,-0.007877139781310688,-0.0801261329418623,0.039233954301502616,-0.04610379689330932,-0.0016119520101699745,-0.007231783199056823,0.002164823656082097,0.0003639400617262881,0.02382019580886117
Royan Institute,trial_71100,0.0,-0.2631467,0.3,-1.0114951,1.701848,0.0,-0.016320432,-0.0033539236,2.9802323e-09,1.6043806,1.5,0.03338300262013218,-0.020911166640587207,0.0012628170947925105,-0.04254920245830616,0.0002296978687666554,3.0338619613826894e-05,0.0011301172749276617,0.001972428898482829,0.0033780559927108697
Novartis Pharmaceuticals,trial_60601,0.0,-0.38217083,1.1,0.5788921,0.29897332,0.18333334,0.08992918,0.08571405,0.15,0.28199863,1.0,-0.01155052695120685,-0.00846992761692842,-0.0017697877087653052,0.0022299240433982653,0.000689033441034152,-0.001220494969241962,0.0009722805876541141,-0.004474185235055425,-0.008108948361230432
Sandoz,trial_72126,0.0,0.06996871,1.7,0.61276037,5.499795,0.21666667,0.18827787,0.039864797,0.16666667,5.7845316,1.4,-0.02921584542962955,-0.013091236299545112,0.007781442766995919,0.016075625492959923,0.0016780961952369742,-0.0007636839441794803,0.005263653110067459,0.027332983026485284,0.004154082876761095
Sidney Kimmel Comprehensive Cancer Center at Johns Hopkins,trial_75181,0.0,0.9461386,0.7,-0.5331782,0.49609858,0.31666666,0.017443007,0.11124059,-0.033333335,0.34825462,2.5,0.00542761583335232,0.013780160493543067,0.0017233794277129177,0.06470033686012414,0.0010969043611054718,7.278286132950067e-05,-0.0005982454203341812,-0.005176284644174149,0.019259892323039825
Argos Therapeutics,trial_5946,0.0,-0.39018166,0.2,-0.04372712,0.095277205,0.0,0.026058655,0.05211731,0.0,0.047638603,0.3,0.025857688211021013,0.007032681330384517,-0.01142096999961029,-0.03384084539902985,0.00073043753710881,0.0012384796574191272,0.0007883098264607942,-0.004798392974411669,-0.02720369803911308
Pfizer,trial_66616,0.0,-0.08758667,0.9,-0.01865425,0.029568788,0.1,0.1190995,0.106927015,-0.01666666,0.009856263,1.7,-0.0027736911410465833,0.003837693725005508,-0.003565715058076212,0.003486313994604793,-0.00019010856044964164,-0.0024451585523426905,-0.001459477832539792,-0.006884204012073359,0.014958233244746225
"Otsuka Pharmaceutical Development & Commercialization, Inc.",trial_64686,0.0,-0.7727818,1.8,0.83062476,2.0960984,0.0,-0.07935015,-0.072209165,0.0,1.8480492,1.0,-0.033454244487104004,-0.008419387569862026,0.011537369112674072,-0.03604012909196184,-0.000772358134257966,-0.00010563292359384459,-0.00021188013470968122,0.004474968023749142,-0.008291877393974573
Alcon Research,trial_3218,0.0,-0.487946,1.7,1.0328157,1.4061601,0.1,-0.1491379,-0.15452704,-0.13333334,1.2386038,1.5,-0.022198288587736894,-0.0170639731829271,0.0015606479738355175,-0.003769525499791816,-0.0009026042357566449,0.0014302623517171498,-0.0008122563753722005,-0.000622247742444776,-0.002233427169063361
InflaRx GmbH,trial_38777,0.0,-0.10856371,0.2,0.016663477,6.2028747,0.0,0.07125542,0.10768076,0.083333336,3.917317,0.3,0.02601433267898392,0.005423710796610778,-0.004332293113177106,-0.03369980685496964,0.00027159400742789917,0.0015111711676950453,0.002802469975082286,-0.012408497247637278,-0.031172999214759335
"University of Auckland, New Zealand",trial_84661,0.0,-0.10892807,0.8,0.23781908,4.7014375,0.0,0.019781861,0.095143296,0.16666667,3.399863,1.3,0.007240384313277901,0.0011799707022594357,-0.0012350053114404639,-0.032262804413989994,0.0006865406031989088,0.0016743980730457078,0.004115393745630051,-0.0051592009709318,-0.014778671672509519
AstraZeneca,trial_8778,0.0,0.0499704,1.0,0.4428757,0.09199179,0.3,0.104696415,0.12329136,0.13333333,0.085420944,1.2,-0.013265534346661296,-0.007759048861159294,-0.0028567518653903313,0.03331112836583648,0.001228677674888851,0.0031573314065021043,0.00499762901198098,-0.008326965357784122,0.0015733077515396876
GlaxoSmithKline,trial_31557,0.0,-0.065344304,0.8,0.23465212,0.0,0.18333334,0.1219375,0.07949029,0.09999999,0.0,1.5,-0.0042517802521470005,-0.004967846607040012,-0.0021089847520474056,0.003992312267407014,0.0011022811412399775,0.0006049028968424703,0.003983124588667845,-0.005006926621254319,0.0054835055955918515
"Pacira Pharmaceuticals, Inc",trial_65228,1.0,-0.1297175,1.2,-0.02519024,2.8780289,0.1,0.024173617,0.06597762,0.016666662,3.1446955,1.0,-0.012910838290699759,0.00689043451963556,0.00596796701286704,-0.0022363302728131015,-0.0004013711919788907,-0.001524083944599311,-0.006335647405900938,0.019593208021187407,-0.006269323667482241
Titan Pharmaceuticals,trial_80907,0.0,0.78131163,1.3,0.06726133,7.8981524,0.38333336,-0.022350013,-0.13705203,0.1,6.767967,0.8,-0.010086247154627928,-0.00028265061281173485,-0.005047653275288338,0.05534004184515483,-0.0003550578726501715,-0.0011540469124769518,0.003016737078465022,0.007810083845486091,-0.012442151574228774
"Jiangsu HengRui Medicine Co., Ltd.",trial_41929,0.0,-0.5036118,0.7,0.1794525,0.22340862,0.0,0.073614575,0.089564994,0.066666655,0.22121835,1.0,0.0034075990686542367,0.0008089151704268928,-0.005482792378461025,-0.02939739720854746,0.0005779785953027125,-0.0008108476595701193,-9.269052896298661e-05,-0.004915759686542653,-0.007745131796895293
Massachusetts General Hospital,trial_47546,0.0,0.5328868,0.6,-0.6957856,0.60451746,0.26666668,-0.04163903,-0.072460905,0.1,0.70636547,2.1,0.0024450367913232186,0.012177676378068178,0.0008598638152792621,0.04667024074815486,5.422367285261012e-05,-0.002565787771823407,0.002628744570192553,-0.003840416781911869,0.008080050748438225
Novo Nordisk A/S,trial_62935,0.0,-0.25000715,0.5,0.3890929,0.312115,0.1,0.041948345,0.040431716,-0.083333336,0.29459274,1.0,0.011205386386951432,-0.0054059404346925456,-0.0008794600093429826,-0.009497522675067099,6.860650811672778e-05,0.000690416062640827,-0.0006796178142954547,-0.004020990354721532,-0.008686728178581689
"Afferent Pharmaceuticals, Inc., a subsidiary of Merck & Co., Inc. (Rahway, New Jersey USA)",trial_2502,0.0,0.04823532,0.7,-0.282054,4.5897326,0.1,-0.08353468,0.0045130253,-0.033333335,4.5891848,0.9,0.006708246383917866,0.007488192302485093,-0.0018592101103489353,-0.009625632304568341,4.179334930291085e-05,0.0008894527949305532,-0.0011226498798128826,0.008737363205041643,-0.00842043899874261
Novartis Pharmaceuticals,trial_61961,0.0,0.51524097,0.8,-0.05811424,0.15770021,0.5833334,0.12885378,0.0056737782,0.05,0.13470225,1.6,-0.002344500283958041,-0.0004333787393344266,-0.003168759282559823,0.07496993990698522,-0.0003300578304033395,-0.005324544928717731,-5.29517322268819e-05,-0.008411088124662123,0.0006571645846124739
Duke University,trial_23156,0.0,0.58041936,0.5,-0.76288325,1.8956878,0.2,0.009737968,-0.044801272,0.03333334,1.0880219,2.5,0.010258939575753172,0.003624432633316016,0.03105892148467143,0.02168339433387132,0.001422333489329918,-0.009628448006122725,-0.003442241612727127,-0.015415795696530888,0.02205428071353526
Cephalon,trial_18742,0.0,0.7959976,1.1,-0.045154203,1.8956878,0.31666666,-0.01742221,-0.0067725657,-0.049999993,1.8108145,1.0,-0.006240776476217434,0.006084822921339975,0.003342530527560323,0.07478710239562451,0.0006883929903084365,0.005859030943012575,0.0019657672603230637,0.0021275175385498594,-0.005225578461337137
Institut Paoli-Calmettes,trial_39218,1.0,0.07670528,1.1,-0.21184942,10.901027,0.0,-0.059918534,-0.015266947,0.09999999,13.198631,2.8,-0.011829391054197913,0.007847633232460235,0.020197454584522958,-0.034759146212878546,-0.0005833145320035628,0.002664773838505788,0.003038148803516931,-0.006035273922104239,0.022728826985461636
Dynavax Technologies Corporation,trial_23480,1.0,0.3810298,0.4,0.378434,1.6919918,0.21666667,0.119756594,0.2634531,0.11666666,1.3103354,0.8,0.017196458837541288,-0.003581932278881548,-0.007401261366442838,0.013329107752161295,0.0013755088952527243,-7.251379358154899e-05,0.0028685150500400514,-0.0053378849095647544,-0.017740040222968677
"Sanofi Pasteur, a Sanofi Company",trial_73310,0.0,-0.80086756,1.6,1.1647261,0.7622177,0.18333334,-0.16703852,-0.39821544,0.033333335,0.8010952,1.0,-0.02915026971086627,-0.026954878227645834,-0.0011339492082710664,0.001621024401562493,-0.001956443623267953,-0.0029055745116929954,0.0010922300745327116,-0.0005890891569538108,-0.008097559813671978
"University Hospital, Bordeaux",trial_83443,1.0,0.0922111,1.3,-0.040784318,1.787269,0.1,-0.027655367,0.012746712,-5.9604646e-09,1.6985626,2.4,-0.012607822994643358,0.008910016157298365,0.006618894871526953,-7.113286124861562e-06,7.541406189264335e-06,0.0012059851867428444,0.0008815627143595577,0.0011290154803790663,0.018233682872792995
GlaxoSmithKline,trial_31494,0.0,-0.32734945,1.2,0.44027796,0.026283365,0.1,-0.014875698,0.08612543,0.016666662,0.021355238,2.1,-0.009724747142696288,-0.003947275743179506,-0.0031362784094516863,-0.004951962310302589,-0.0008465170706236519,-0.004094975493530979,-0.0011944326007240717,-0.006320065051933094,0.010062344733509235
AstraZeneca,trial_9136,1.0,0.4732781,0.9,0.06967976,0.13470227,0.2,-0.39515585,-0.70940876,-0.13333334,0.1522245,2.8,-0.0008840477234334676,0.0052057163169627226,-0.003795696803366727,0.0332401929933964,-0.0019341287237638082,0.001199743225733606,-0.0009407985812110772,-0.005352123221232042,0.02533897924943449
VA Office of Research and Development,trial_90393,0.0,-0.53596026,0.4,0.42848626,0.8016427,0.0,-0.023190033,-0.046380065,0.0,0.40082136,0.3,0.02235571526538115,-0.00048332743366604706,-0.007853684801164012,-0.03566702839481328,0.0004988732800506833,0.002351057500942099,0.001019681503647852,-0.006742852761840748,-0.028205075723933992
Merck Sharp & Dohme LLC,trial_51198,0.0,0.36061394,0.5,-0.088529125,0.10184804,0.38333333,-0.11021513,-0.20262766,-0.016666666,0.10184805,2.3,0.007191157598950668,0.005111749796005944,-0.003751582144616083,0.02914917283605426,0.0004933760734262347,0.003111067335009492,-0.0017063576534911708,-0.006572730468145377,0.007034616436241777
Alumis Inc,trial_4461,1.0,-0.22254524,0.2,0.06591597,1.0053388,0.0,0.14399806,0.19736327,0.1,0.63956195,0.7,0.02484129028831376,0.00476062550973641,-0.004263042784285853,-0.03120252340777923,0.0015904476178388613,0.0018570037650081576,0.0041068571993325,-0.006127036653859755,-0.01996544066607021
"Otsuka Pharmaceutical Co., Ltd.",trial_64554,0.0,0.21513349,1.1,0.23499429,2.7926078,0.2,0.047330283,0.07846751,0.0,2.7991786,1.0,-0.011097386109991931,-0.0015354112213304986,0.005305760413778652,0.023234147319743916,0.0015124959228550122,0.001883646159552881,0.0018772100669450995,0.013606275615436477,-0.002745249743034947
University of Minnesota,trial_87412,0.0,-0.12837084,1.6,0.09258551,5.4012327,0.0,-0.11444962,-0.2693376,-0.06666668,7.2826834,3.7,-0.02862776257368387,0.001750006091311505,0.003913779451822605,-0.031192315399516356,1.4636310977253746e-05,0.0003405045252521382,-0.0051371464911682055,0.005528838315780367,0.052395582844852476
National Cancer Institute (NCI),trial_54076,0.0,-0.14919621,1.1,0.6350101,12.287476,0.0,-0.066183075,-0.100568175,-0.15,12.751267,2.0,-0.005979036534379702,-0.0048102410927989255,0.0016841220812902527,-0.026096995809890854,-0.0002020618701027603,0.0022346943649544913,-0.0011007109335471985,0.01955239476178742,0.009726208897529433
Novartis Pharmaceuticals,trial_61117,0.0,-0.027232254,0.6,0.15336211,0.18398356,0.2,0.0451389,0.09145811,0.06666668,0.2108145,1.4,0.005061445248895325,0.0029164506164397717,-0.0013713416616594203,0.0174523326810877,0.00032648310762644993,-0.0006153416747826973,-0.0008223661103650259,-0.0049458440814008405,-0.0011589104450395102
Merck Sharp & Dohme LLC,trial_50626,0.0,-0.9132858,1.5,1.1038454,0.16427104,0.0,-0.22889717,-0.30440822,-0.13333334,0.17905542,1.4,-0.01818491217223345,-0.01799298980028061,-0.002589624560676265,-0.027365272839221567,-0.0024977064643294336,0.0012534627451175444,-0.004033310257775852,-0.003854121616116181,-0.0029937960818715503
Sanofi,trial_72536,0.0,-0.29398426,1.3,0.7661039,0.10184805,0.18333334,0.082349695,0.25870246,-0.05,0.18672143,1.3,-0.011227021202823378,-0.010452881943094553,-0.004355625884594026,0.00607868487387027,0.0007658896916977029,0.00012005442228183397,0.0016252705409222877,-0.005856706355094403,0.0013059519104281206
University of Michigan,trial_87144,0.0,-0.22935882,0.4,0.04371059,4.2020535,0.0,-0.03558935,-0.0711787,0.0,2.1010268,0.3,0.02439725511695724,0.007017174562229553,-0.011099565046598123,-0.03412987603185997,0.0006007392075757913,0.002212372239954283,0.0011719967812505697,-0.009568191317839998,-0.03212010522326454
Abbott,trial_1342,0.0,-0.60292155,1.8,0.6930154,0.49938402,0.0,-0.2019434,-0.18801367,-0.13333334,0.35099247,2.0,-0.02601132194028468,-0.000120012695953918,-0.00156842443337536,-0.027875167930383093,-0.00161612659081353,0.004324225339830558,-0.00020558042921784374,-0.004329315834145605,0.009335571923875251
National Taiwan University Hospital,trial_58697,0.0,-0.1557795,0.9,-0.19305873,1.3141685,0.0,0.007026908,0.062450588,-0.033333328,1.2046543,1.8,0.0005624922105926092,0.006917284890059901,0.0018662971150986245,-0.03126030460514778,0.0006739375608254487,0.0025699448732377428,-0.0012628475247508598,-0.0004789486863823647,0.011820024509564975
Myovant Sciences GmbH,trial_53332,0.0,-0.5397139,0.2,0.17900002,1.0053388,0.0,0.097926795,0.19585359,0.1,0.5026694,0.2,0.029040252601844257,0.0032219353791960075,-0.008853396760289019,-0.03160194725087108,0.0012752856870718596,0.000517914107084597,0.0035806814390561712,-0.010062340360693478,-0.03092662862497673
Janssen Vaccines & Prevention B.V.,trial_41340,0.0,0.08259029,0.9,0.90614784,3.3018482,0.1,-0.14458689,-0.12724215,-0.116666675,2.9787817,1.5,0.006497675322141731,-0.012174062375041594,0.02067637737507739,-0.001764730021624418,-0.0008414379916849936,0.00211548232958493,-0.003728611965089968,-0.0036151575848569497,0.005199377630247909
"Sol-Gel Technologies, Ltd.",trial_75659,1.0,-0.33160737,1.6,1.1006305,8.883779,0.21666667,-0.1214411,-0.14988272,-0.03333334,12.935797,1.0,-0.022715933224870238,-0.01811951447636911,-0.006298542216897357,0.015594435099027804,-0.0006208916525148408,0.00397270536394269,0.00281906544683506,0.007855786970235843,-0.007188914688122168
National Institute of Allergy and Infectious Diseases (NIAID),trial_57148,1.0,0.3798518,0.5,0.007903814,0.30225873,0.06666667,-0.09899832,-0.1048305,0.03333333,0.3214237,2.6,0.008497227356012445,0.008674345640942006,-0.005005067642348914,0.01059230107221221,-0.0003316896417095708,0.003699959140972227,0.003189645575691128,-0.005224815116203691,0.022590799174809946
Chang Gung Memorial Hospital,trial_18863,0.0,0.201871,1.2,0.31781387,2.3359344,0.06666667,-0.0791224,-0.055567123,0.0,2.4071186,1.7,-0.009464052743976934,-0.0020409866858403,0.003863405715523806,0.01322814984250073,-0.0003800220262831978,0.004114730996583799,0.0005164528438344008,0.009901080678778148,0.004890684771860833
University of Oxford,trial_88038,0.0,-0.014911814,0.5,0.03508086,0.99876803,0.0,0.010979086,0.119838215,0.03333333,1.0924025,2.2,0.013905191546888091,0.006993962624751898,-0.0006264784993975567,-0.025161995167160462,0.0003906565749625668,-0.001213364074904909,-0.0023359408026648854,0.0014590446295200993,0.019957016873318932
Radiation Therapy Oncology Group,trial_69730,0.0,-0.18012738,1.3,0.20219263,1.1991786,0.0,0.1989207,0.36166623,-0.06666668,1.3316905,2.8,-0.010463962596462806,-0.004240793644802565,-0.00293322877524758,-0.029614824758606207,-0.0006681850099580537,-0.001628996558347598,0.001502325838272868,-0.0013228167496975873,0.03529203838479589
Boehringer Ingelheim,trial_14599,0.0,0.107685216,0.1,-0.41624522,0.16098563,0.1,-0.049595516,-0.03342604,0.0,0.16755645,1.0,0.02257843497081194,0.013237183955746534,-0.004304230718858472,-0.00036537946462525395,7.839940085431104e-05,0.0008343917305144097,0.0011405675353846653,-0.006352930455051002,-0.006013633815644425
Fondazione IRCCS Policlinico San Matteo di Pavia,trial_27823,0.0,0.04594223,1.2,-0.0016291142,8.400822,0.033333335,-0.058828473,-0.075007536,0.06666666,8.597947,2.0,-0.01009099914098624,0.005407903130748841,-0.01228753162023635,-0.01626431743445691,-0.00015429326507895787,0.002358553123194651,0.0023825326191229536,-0.0027737211578749183,-0.004652070822514361
